# t_fs photon_number total_excited_population excited_per_molecule total_excitation Z ReP ImP
1.823000000000000114e+02 2.943396400608326580e-02 9.705660359939158877e-01 1.941132071987831664e-01 9.999999999999991118e-01 3.742669207207265925e-01 1.564332698198183380e-01 0.000000000000000000e+00
1.823500000000000227e+02 2.789906974493868916e-02 9.721009302550600584e-01 1.944201860510120228e-01 9.999999999999987788e-01 3.735160914680473732e-01 1.566209771329881428e-01 0.000000000000000000e+00
1.824000000000000057e+02 2.645694592123686364e-02 9.735430540787620712e-01 1.947086108157524142e-01 9.999999999999988898e-01 3.728113299483155618e-01 1.567971675129211095e-01 0.000000000000000000e+00
1.824500000000000171e+02 2.510781066829410532e-02 9.748921893317047394e-01 1.949784378663409479e-01 9.999999999999988898e-01 3.721526141556770750e-01 1.569618464610807451e-01 0.000000000000000000e+00
1.825000000000000000e+02 2.385186779549180319e-02 9.761481322045071352e-01 1.952296264409014159e-01 9.999999999999988898e-01 3.715399230733771874e-01 1.571150192316557170e-01 0.000000000000000000e+00
1.825500000000000114e+02 2.268930679082703170e-02 9.773106932091718546e-01 1.954621386418343709e-01 9.999999999999988898e-01 3.709732366879723298e-01 1.572566908280069176e-01 0.000000000000000000e+00
1.826000000000000227e+02 2.162030285410451377e-02 9.783796971458944558e-01 1.956759394291788801e-01 9.999999999999990008e-01 3.704525360655502864e-01 1.573868659836124562e-01 0.000000000000000000e+00
1.826500000000000057e+02 2.064501698830580392e-02 9.793549830116932142e-01 1.958709966023386428e-01 9.999999999999990008e-01 3.699778035283355915e-01 1.575055491179161160e-01 0.000000000000000000e+00
1.827000000000000171e+02 1.976359595022303059e-02 9.802364040497759667e-01 1.960472808099552045e-01 9.999999999999990008e-01 3.695490226971500092e-01 1.576127443257125116e-01 0.000000000000000000e+00
1.827500000000000000e+02 1.897617225164577315e-02 9.810238277483531721e-01 1.962047655496706455e-01 9.999999999999988898e-01 3.691661785817185737e-01 1.577084553545703705e-01 0.000000000000000000e+00
1.828000000000000114e+02 1.828286416107209600e-02 9.817171358389267244e-01 1.963434271677853560e-01 9.999999999999987788e-01 3.688292575850009025e-01 1.577926856037497882e-01 0.000000000000000000e+00
1.828500000000000227e+02 1.768377575868432944e-02 9.823162242413143730e-01 1.964632448482628857e-01 9.999999999999986677e-01 3.685382476052705969e-01 1.578654380986823647e-01 0.000000000000000000e+00
1.829000000000000057e+02 1.717899695659367426e-02 9.828210030434050282e-01 1.965642006086810167e-01 9.999999999999986677e-01 3.682931380986659287e-01 1.579267154753335178e-01 0.000000000000000000e+00
1.829500000000000171e+02 1.676860346827146325e-02 9.832313965317274196e-01 1.966462793063454839e-01 9.999999999999988898e-01 3.680939201204493361e-01 1.579765199698876521e-01 0.000000000000000000e+00
1.830000000000000000e+02 1.645265681110546704e-02 9.835473431888932527e-01 1.967094686377786616e-01 9.999999999999986677e-01 3.679405863441305713e-01 1.580148534139673433e-01 0.000000000000000000e+00
1.830500000000000114e+02 1.623120432026964322e-02 9.837687956797291911e-01 1.967537591359458382e-01 9.999999999999988898e-01 3.678331310814841326e-01 1.580417172296289530e-01 0.000000000000000000e+00
1.831000000000000227e+02 1.610427918947291218e-02 9.838957208105258978e-01 1.967791441621051796e-01 9.999999999999987788e-01 3.677715503487948290e-01 1.580571124128012928e-01 0.000000000000000000e+00
1.831500000000000057e+02 1.607190044073488269e-02 9.839280995592638579e-01 1.967856199118527827e-01 9.999999999999987788e-01 3.677558418573576016e-01 1.580610395356605857e-01 0.000000000000000000e+00
1.832000000000000171e+02 1.613407292139873786e-02 9.838659270786000999e-01 1.967731854157200311e-01 9.999999999999988898e-01 3.677860050206699372e-01 1.580534987448325157e-01 0.000000000000000000e+00
1.832500000000000000e+02 1.629078730862240296e-02 9.837092126913765666e-01 1.967418425382753133e-01 9.999999999999990008e-01 3.678620409560346416e-01 1.580344897609913535e-01 0.000000000000000000e+00
1.833000000000000114e+02 1.654202012918948653e-02 9.834579798708092957e-01 1.966915959741618591e-01 9.999999999999987788e-01 3.679839524985026311e-01 1.580040118753743283e-01 0.000000000000000000e+00
1.833500000000000227e+02 1.688773373970945541e-02 9.831122662602892470e-01 1.966224532520578494e-01 9.999999999999986677e-01 3.681517441729491580e-01 1.579620639567627105e-01 0.000000000000000000e+00
1.834000000000000057e+02 1.732787632022087312e-02 9.826721236797780756e-01 1.965344247359556151e-01 9.999999999999990008e-01 3.683654221706871845e-01 1.579086444573282177e-01 0.000000000000000000e+00
1.834500000000000171e+02 1.786238187533318103e-02 9.821376181246654902e-01 1.964275236249330980e-01 9.999999999999986677e-01 3.686249943343921642e-01 1.578437514164019451e-01 0.000000000000000000e+00
1.835000000000000000e+02 1.849117023444945412e-02 9.815088297655494287e-01 1.963017659531098857e-01 9.999999999999988898e-01 3.689304701392335240e-01 1.577673824651916190e-01 0.000000000000000000e+00
1.835500000000000114e+02 1.921414703224287590e-02 9.807858529677560000e-01 1.961571705935512000e-01 9.999999999999988898e-01 3.692818606183379537e-01 1.576795348454154977e-01 0.000000000000000000e+00
1.836000000000000227e+02 2.003120370277455126e-02 9.799687962972242206e-01 1.959937592594448441e-01 9.999999999999987788e-01 3.696791783265989673e-01 1.575802054183502721e-01 0.000000000000000000e+00
1.836500000000000057e+02 2.094221747547262910e-02 9.790577825245261323e-01 1.958115565049052265e-01 9.999999999999987788e-01 3.701224373030500003e-01 1.574693906742374860e-01 0.000000000000000000e+00
1.837000000000000171e+02 2.194705136305962270e-02 9.780529486369393677e-01 1.956105897273878735e-01 9.999999999999990008e-01 3.706116530259790931e-01 1.573470867435052267e-01 0.000000000000000000e+00
1.837500000000000000e+02 2.304555413884338405e-02 9.769544458611554294e-01 1.953908891722310748e-01 9.999999999999987788e-01 3.711468422905339071e-01 1.572132894273665094e-01 0.000000000000000000e+00
1.838000000000000114e+02 2.423756032887674355e-02 9.757624396711219728e-01 1.951524879342244057e-01 9.999999999999986677e-01 3.717280231424087145e-01 1.570679942143978214e-01 0.000000000000000000e+00
1.838500000000000227e+02 2.552289020748978177e-02 9.744771097925088998e-01 1.948954219585017911e-01 9.999999999999986677e-01 3.723552148455827604e-01 1.569111962886043099e-01 0.000000000000000000e+00
1.839000000000000057e+02 2.690134977053405124e-02 9.730986502294647345e-01 1.946197300458929469e-01 9.999999999999987788e-01 3.730284377782581151e-01 1.567428905554354712e-01 0.000000000000000000e+00
1.839500000000000171e+02 2.837273071217627507e-02 9.716272692878225037e-01 1.943254538575645007e-01 9.999999999999987788e-01 3.737477133263497064e-01 1.565630716684126011e-01 0.000000000000000000e+00
1.840000000000000000e+02 2.993681040907711019e-02 9.700631895909217484e-01 1.940126379181843497e-01 9.999999999999988898e-01 3.745130637137404350e-01 1.563717340715649051e-01 0.000000000000000000e+00
1.840500000000000114e+02 3.159335191942951038e-02 9.684066480805695321e-01 1.936813296161138953e-01 9.999999999999990008e-01 3.753245119927241524e-01 1.561688720018189480e-01 0.000000000000000000e+00
1.841000000000000227e+02 3.334210395551270162e-02 9.666578960444862645e-01 1.933315792088972640e-01 9.999999999999990008e-01 3.761820819013914075e-01 1.559544795246521620e-01 0.000000000000000000e+00
1.841500000000000057e+02 3.518280084319414663e-02 9.648171991568046391e-01 1.929634398313609389e-01 9.999999999999987788e-01 3.770857977873950939e-01 1.557285505531512404e-01 0.000000000000000000e+00
1.842000000000000171e+02 3.711516250281536589e-02 9.628848374971834545e-01 1.925769674994367020e-01 9.999999999999987788e-01 3.780356843459182214e-01 1.554910789135204585e-01 0.000000000000000000e+00
1.842500000000000000e+02 3.913889444191202133e-02 9.608611055580867921e-01 1.921722211116173584e-01 9.999999999999987788e-01 3.790317665212766807e-01 1.552420583696808298e-01 0.000000000000000000e+00
1.843000000000000114e+02 4.125368775167184004e-02 9.587463122483269595e-01 1.917492624496653919e-01 9.999999999999987788e-01 3.800740694813963261e-01 1.549814826296509185e-01 0.000000000000000000e+00
1.843500000000000227e+02 4.345921904784369461e-02 9.565407809521551119e-01 1.913081561904310113e-01 9.999999999999987788e-01 3.811626183805002510e-01 1.547093454048749372e-01 0.000000000000000000e+00
1.844000000000000057e+02 4.575515043399829007e-02 9.542448495660005303e-01 1.908489699132001061e-01 9.999999999999987788e-01 3.822974382807546312e-01 1.544256404298113283e-01 0.000000000000000000e+00
1.844500000000000171e+02 4.814112948977978396e-02 9.518588705102191128e-01 1.903717741020438114e-01 9.999999999999988898e-01 3.834785537979064074e-01 1.541303615505233982e-01 0.000000000000000000e+00
1.845000000000000000e+02 5.061678926717354948e-02 9.493832107328253889e-01 1.898766421465650778e-01 9.999999999999988898e-01 3.847059890458802700e-01 1.538235027385299325e-01 0.000000000000000000e+00
1.845500000000000114e+02 5.318174828242516056e-02 9.468182517175736113e-01 1.893636503435147111e-01 9.999999999999987788e-01 3.859797675817890350e-01 1.535050581045527551e-01 0.000000000000000000e+00
1.846000000000000227e+02 5.583561042858144891e-02 9.441643895714174617e-01 1.888328779142834923e-01 9.999999999999988898e-01 3.872999120944262685e-01 1.531750219763934329e-01 0.000000000000000000e+00
1.846500000000000057e+02 5.857796494760496298e-02 9.414220350523938574e-01 1.882844070104787715e-01 9.999999999999987788e-01 3.886664443129875246e-01 1.528333889217531327e-01 0.000000000000000000e+00
1.847000000000000171e+02 6.140838642760702154e-02 9.385916135723917364e-01 1.877183227144783584e-01 9.999999999999987788e-01 3.900793845867400744e-01 1.524801538533149814e-01 0.000000000000000000e+00
1.847500000000000000e+02 6.432643480031184635e-02 9.356735651996870295e-01 1.871347130399373948e-01 9.999999999999988898e-01 3.915387518420913593e-01 1.521153120394771741e-01 0.000000000000000000e+00
1.848000000000000114e+02 6.733165533159091165e-02 9.326683446684078671e-01 1.865336689336815623e-01 9.999999999999987788e-01 3.930445635144148020e-01 1.517388591213963134e-01 0.000000000000000000e+00
1.848500000000000227e+02 7.042357851287436854e-02 9.295764214871243825e-01 1.859152842974248765e-01 9.999999999999987788e-01 3.945968351613220459e-01 1.513507912096694885e-01 0.000000000000000000e+00
1.849000000000000057e+02 7.360172003506733340e-02 9.263982799649315147e-01 1.852796559929862918e-01 9.999999999999988898e-01 3.961955803783891450e-01 1.509511049054027276e-01 0.000000000000000000e+00
1.849500000000000171e+02 7.686558080131572490e-02 9.231344191986828873e-01 1.846268838397365775e-01 9.999999999999986677e-01 3.978408103039999255e-01 1.505397974240000325e-01 0.000000000000000000e+00
1.850000000000000000e+02 8.021464692489142789e-02 9.197853530751074480e-01 1.839570706150214785e-01 9.999999999999988898e-01 3.995325335672698652e-01 1.501168666081825476e-01 0.000000000000000000e+00
1.850500000000000114e+02 8.364838972290099262e-02 9.163516102770976612e-01 1.832703220554195434e-01 9.999999999999986677e-01 4.012707562332616384e-01 1.496823109416846043e-01 0.000000000000000000e+00
1.851000000000000227e+02 8.716626559963946974e-02 9.128337344003591980e-01 1.825667468800718507e-01 9.999999999999986677e-01 4.030554813396443059e-01 1.492361296650889513e-01 0.000000000000000000e+00
1.851500000000000057e+02 9.076771600240894633e-02 9.092322839975897075e-01 1.818464567995179415e-01 9.999999999999986677e-01 4.048867088350545096e-01 1.487783227912363726e-01 0.000000000000000000e+00
1.852000000000000171e+02 9.445216746292636745e-02 9.055478325370722725e-01 1.811095665074144434e-01 9.999999999999986677e-01 4.067644350076097814e-01 1.483088912480975685e-01 0.000000000000000000e+00
1.852500000000000000e+02 9.821903159650213766e-02 9.017809684034966411e-01 1.803561936806993282e-01 9.999999999999987788e-01 4.086886523944939786e-01 1.478278369013765192e-01 0.000000000000000000e+00
1.853000000000000114e+02 1.020677051002728819e-01 8.979322948997257026e-01 1.795864589799451294e-01 9.999999999999985567e-01 4.106593497580401375e-01 1.473351625604899795e-01 0.000000000000000000e+00
1.853500000000000227e+02 1.059975696518920540e-01 8.940024303481064472e-01 1.788004860696212894e-01 9.999999999999984457e-01 4.126765115826057650e-01 1.468308721043485587e-01 0.000000000000000000e+00
1.854000000000000057e+02 1.100079918164383053e-01 8.899920081835601682e-01 1.779984016367120447e-01 9.999999999999984457e-01 4.147401179967955542e-01 1.463149705008011114e-01 0.000000000000000000e+00
1.854500000000000171e+02 1.140983231305610496e-01 8.859016768694374377e-01 1.771803353738874987e-01 9.999999999999984457e-01 4.168501441797178853e-01 1.457874639550705287e-01 0.000000000000000000e+00
1.855000000000000000e+02 1.182679001090462673e-01 8.817320998909522478e-01 1.763464199781904496e-01 9.999999999999985567e-01 4.190065601783298788e-01 1.452483599554175442e-01 0.000000000000000000e+00
1.855500000000000114e+02 1.225160442448230552e-01 8.774839557551755709e-01 1.754967911510351142e-01 9.999999999999986677e-01 4.212093309066877178e-01 1.446976672733280567e-01 0.000000000000000000e+00
1.856000000000000227e+02 1.268420619485201017e-01 8.731579380514784550e-01 1.746315876102956799e-01 9.999999999999985567e-01 4.234584157158610140e-01 1.441353960710347326e-01 0.000000000000000000e+00
1.856500000000000057e+02 1.312452443871867935e-01 8.687547556128116799e-01 1.737509511225623360e-01 9.999999999999984457e-01 4.257537681447130518e-01 1.435615579638217232e-01 0.000000000000000000e+00
1.857000000000000171e+02 1.357248676027544010e-01 8.642751323972441835e-01 1.728550264794488367e-01 9.999999999999985567e-01 4.280953354741159900e-01 1.429761661314709886e-01 0.000000000000000000e+00
1.857500000000000000e+02 1.402801925471845179e-01 8.597198074528139555e-01 1.719439614905627911e-01 9.999999999999984457e-01 4.304830583536602973e-01 1.423792354115848979e-01 0.000000000000000000e+00
1.858000000000000114e+02 1.449104650824894203e-01 8.550895349175091642e-01 1.710179069835018328e-01 9.999999999999985567e-01 4.329168708016654654e-01 1.417707822995836198e-01 0.000000000000000000e+00
1.858500000000000227e+02 1.496149159612004953e-01 8.503850840387980892e-01 1.700770168077596067e-01 9.999999999999985567e-01 4.353966999706141983e-01 1.411508250073464643e-01 0.000000000000000000e+00
1.859000000000000057e+02 1.543927606398632357e-01 8.456072393601352655e-01 1.691214478720270420e-01 9.999999999999984457e-01 4.379224655786845277e-01 1.405193836053288681e-01 0.000000000000000000e+00
1.859500000000000171e+02 1.592431993569322357e-01 8.407568006430663488e-01 1.681513601286132586e-01 9.999999999999985567e-01 4.404940797710916178e-01 1.398764800572270817e-01 0.000000000000000000e+00
1.860000000000000000e+02 1.641654172469333983e-01 8.358345827530653249e-01 1.671669165506130539e-01 9.999999999999986677e-01 4.431114464929215013e-01 1.392221383767696108e-01 0.000000000000000000e+00
1.860500000000000114e+02 1.691585843417701684e-01 8.308414156582283328e-01 1.661682831316456666e-01 9.999999999999984457e-01 4.457744614688096130e-01 1.385563846327975968e-01 0.000000000000000000e+00
1.861000000000000227e+02 1.742218555705927485e-01 8.257781444294056694e-01 1.651556288858811450e-01 9.999999999999984457e-01 4.484830121237212697e-01 1.378792469690696687e-01 0.000000000000000000e+00
1.861500000000000057e+02 1.793543706293279361e-01 8.206456293706707594e-01 1.641291258741341408e-01 9.999999999999986677e-01 4.512369768830508110e-01 1.371907557792372834e-01 0.000000000000000000e+00
1.862000000000000171e+02 1.845552539196554376e-01 8.154447460803428971e-01 1.630889492160685905e-01 9.999999999999983347e-01 4.540362251448841202e-01 1.364909437137789561e-01 0.000000000000000000e+00
1.862500000000000000e+02 1.898236147824209907e-01 8.101763852175775105e-01 1.620352770435155021e-01 9.999999999999984457e-01 4.568806165661434271e-01 1.357798458584641155e-01 0.000000000000000000e+00
